pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Gz	chr1	4000001	5000000	0.006035361303964919	164420	464251	76921824	206096
Gz	chr1	5000001	6000000	0.006045984155346979	156105	426409	70527641	430174
Gz	chr1	6000001	7000000	0.007973523536269898	166973	605358	75921015	290498
Gz	chr1	7000001	8000000	0.007191429120953852	135963	464762	64627210	104100
Gz	chr1	8000001	9000000	0.0059926420668160564	140887	394956	65906823	177722
Gz	chr1	9000001	10000000	0.006734192264388203	166183	511213	75913039	257522
Gz	chr1	10000001	11000000	0.007766686604791849	174229	645376	83095409	124942
Gz	chr1	11000001	12000000	0.00617633202590214	175383	503494	81519905	227086
Gz	chr1	12000001	13000000	0.008988375053572606	205450	803600	89404369	492318
Gz	chr1	13000001	14000000	0.006752403240752574	185408	596798	88383051	129034
Gz	chr1	14000001	15000000	0.006688157075671232	110029	351647	52577563	102386
Gz	chr1	15000001	16000000	0.006957157477091192	155310	510497	73377238	138364
Gz	chr1	16000001	17000000	0.006576345586644287	187423	587375	89316322	134580
Gz	chr1	17000001	18000000	0.007607300423685604	199960	723316	95081824	186560
Gz	chr1	18000001	19000000	0.007862000554438708	201872	716691	91158859	483986
Gz	chr1	19000001	20000000	0.006993509603719116	210946	650375	92996941	496278
Gz	chr1	20000001	21000000	0.007103533282503959	202586	679719	95687452	180552
Gz	chr1	21000001	22000000	0.006369077959984507	179207	546184	85755584	154808
Gz	chr1	22000001	23000000	0.005721541822941958	151330	411834	71979549	120238
Gz	chr1	23000001	24000000	0.007175284753920975	143153	457969	63825899	304514
Gz	chr1	24000001	25000000	0.005306809323426013	205100	512349	96545583	199570
Gz	chr1	25000001	26000000	0.004753566841166161	197063	448669	94385756	139896
Gz	chr1	26000001	27000000	0.005155460300812452	196405	474838	92103900	268448
Gz	chr1	27000001	28000000	0.005566029921541682	186107	492822	88541026	153980
Gz	chr1	28000001	29000000	0.005827773802061535	199269	552077	94732057	176702
Gz	chr1	29000001	30000000	0.006066249631849193	124005	363002	59839608	66304
La	chr1	1	1000000	0.0006782508851156478	208309	69476	102434072	64560
La	chr1	1000001	2000000	0.0008370774918279906	155906	64013	76472012	51504
La	chr1	2000001	3000000	0.0009942878358634075	137865	65842	66220261	146062
La	chr1	3000001	4000000	0.0007008921784101527	169644	58423	83355189	69150
La	chr1	4000001	5000000	0.0008403217618853351	164157	67753	80627449	53950
La	chr1	5000001	6000000	0.0007572387248483506	159065	59058	77991257	53062
La	chr1	6000001	7000000	0.0012726030290293874	166154	103361	81220143	88306
La	chr1	7000001	8000000	0.0015611809865041096	135857	99670	63842694	193388
La	chr1	8000001	9000000	0.0023069164473965217	137379	150418	65203055	259738
La	chr1	9000001	10000000	0.0017171008167700984	162511	129657	75509253	381342
La	chr1	10000001	11000000	0.0012448633227747957	173228	105920	85085646	68348
La	chr1	11000001	12000000	0.0013821921692900785	173774	118225	85534416	80640
La	chr1	12000001	13000000	0.0014514559895019055	203307	144745	99724002	117812
La	chr1	13000001	14000000	0.0016951721068790121	184333	152153	89756668	107400
La	chr1	14000001	15000000	0.0018102174809729598	109440	96024	53045560	99160
La	chr1	15000001	16000000	0.0016386011582199228	151719	119920	73184374	215684
La	chr1	16000001	17000000	0.0013230689868393352	184993	119997	90695951	125082
La	chr1	17000001	18000000	0.0013851707693183259	200076	136371	98450677	55854
La	chr1	18000001	19000000	0.0017525167873163612	203602	174230	99417022	101524
La	chr1	19000001	20000000	0.0012825584537648053	209745	127564	99460574	296724
La	chr1	20000001	21000000	0.0009162838437868084	196548	87543	95541355	282698
La	chr1	21000001	22000000	0.0013904022127179199	179738	120880	86938872	127696
La	chr1	22000001	23000000	0.0022886480278787374	149989	164379	71823626	163468
La	chr1	23000001	24000000	0.003069430734825558	143233	203658	66350414	211724
La	chr1	24000001	25000000	0.002167460290979693	198468	204627	94408650	402820
La	chr1	25000001	26000000	0.0009272832875645111	197295	88859	95827242	105644
La	chr1	26000001	27000000	0.0012418772593212814	196553	119412	96154430	89708
La	chr1	27000001	28000000	0.0018676337299986475	185392	169440	90724427	73818
La	chr1	28000001	29000000	0.0013842226406389636	198617	134699	97310213	86590
La	chr1	29000001	30000000	0.002047140024722018	123767	123663	60407690	45980
Ma	chr1	1	1000000	0.0015588201074479028	209175	5356836	3436468374	1402632
Ma	chr1	1000001	2000000	0.0024560829454487202	156473	6254125	2546381836	1189404
Ma	chr1	2000001	3000000	0.0015996453764559285	139186	3583906	2240437820	1218024
Ma	chr1	3000001	4000000	0.0020635527493684325	170860	5647622	2736844019	1578786
Ma	chr1	4000001	5000000	0.0011870752388318914	164908	3161806	2663526200	1383704
Ma	chr1	5000001	6000000	0.0018012807753223802	159538	4621629	2565746031	1402042
Ma	chr1	6000001	7000000	0.0017473303410936386	167289	4697813	2688566031	1476710
Ma	chr1	7000001	8000000	0.002114392472465869	135963	4542548	2148393952	1429652
Ma	chr1	8000001	9000000	0.002289248213107194	141233	5044973	2203768456	1663884
Ma	chr1	9000001	10000000	0.0021134577245132628	166456	5633220	2665404628	1546584
Ma	chr1	10000001	11000000	0.002152093958073344	174231	5978784	2778124058	1682312
Ma	chr1	11000001	12000000	0.002888067108868609	175495	8115965	2810171888	1632372
Ma	chr1	12000001	13000000	0.0019191128040099055	205503	6436577	3353933644	1530036
Ma	chr1	13000001	14000000	0.001634512699628555	185417	4862598	2974952719	1688758
Ma	chr1	14000001	15000000	0.0020500498526758765	110818	3660331	1785483897	961782
Ma	chr1	15000001	16000000	0.0020721755868120433	155350	5158776	2489545786	1426260
Ma	chr1	16000001	17000000	0.0015667977699799363	187456	4707649	3004630904	1724912
Ma	chr1	17000001	18000000	0.0015687140498669649	200845	5051462	3220129252	1851796
Ma	chr1	18000001	19000000	0.0020453495897301568	204580	6737460	3294038356	1776560
Ma	chr1	19000001	20000000	0.001502915281764719	211108	5118038	3405406853	1813926
Ma	chr1	20000001	21000000	0.0032346731204307344	202601	10501188	3246444883	1856254
Ma	chr1	21000001	22000000	0.0025961230277520763	180115	7434028	2863511444	1791164
Ma	chr1	22000001	23000000	0.0030974928482225446	151340	7334687	2367943159	1757946
Ma	chr1	23000001	24000000	0.0017198669579492182	143400	3952319	2298037637	1349126
Ma	chr1	24000001	25000000	0.0010995545645569142	205153	3670420	3338097188	1569988
Ma	chr1	25000001	26000000	0.001276277731588441	197381	4066824	3186472583	1664630
Ma	chr1	26000001	27000000	0.001010466439504639	197577	3242058	3208476673	1545002
Ma	chr1	27000001	28000000	0.0008788081070194723	186139	2640603	3004754939	1576486
Ma	chr1	28000001	29000000	0.0007997902814697465	199795	2594954	3244543051	1572814
Ma	chr1	29000001	30000000	0.001961524870799295	124029	3993707	2036021597	844458
Mv	chr1	1	1000000	0.005888887893620883	208543	660719	112197585	206612
Mv	chr1	1000001	2000000	0.00658926764575654	156448	556635	84476004	119674
Mv	chr1	2000001	3000000	0.007084863750558129	139186	524625	74048707	150126
Mv	chr1	3000001	4000000	0.0068788956937720245	170828	636541	92535347	118370
Mv	chr1	4000001	5000000	0.006713113837507757	164759	594385	88540879	149714
Mv	chr1	5000001	6000000	0.007748440599720014	156995	627157	80939770	393752
Mv	chr1	6000001	7000000	0.008718056467815696	167241	764829	87729301	229392
Mv	chr1	7000001	8000000	0.008091057252510383	135963	592515	73230850	106858
Mv	chr1	8000001	9000000	0.0075596498306729105	141233	573620	75879176	124106
Mv	chr1	9000001	10000000	0.007310386570340255	166453	649211	88806658	168412
Mv	chr1	10000001	11000000	0.007969056605577124	174231	746988	93736064	143862
Mv	chr1	11000001	12000000	0.007336941726215881	175489	679557	92621289	212724
Mv	chr1	12000001	13000000	0.008350326423046128	205503	825790	98893140	757342
Mv	chr1	13000001	14000000	0.006579471525078067	185417	647692	98441341	194944
Mv	chr1	14000001	15000000	0.005975181855134791	110168	362451	60659409	65050
Mv	chr1	15000001	16000000	0.007507044743168648	155350	635125	84603865	88354
Mv	chr1	16000001	17000000	0.007341300776197365	187454	730024	99440688	215216
Mv	chr1	17000001	18000000	0.0077355908362846575	200328	825347	106694759	234588
Mv	chr1	18000001	19000000	0.007333619318801848	203405	756444	103147432	516880
Mv	chr1	19000001	20000000	0.007239427955326722	211105	805082	111207958	266396
Mv	chr1	20000001	21000000	0.006988457273736642	202589	756742	108284557	186696
Mv	chr1	21000001	22000000	0.006401659430853681	180084	618992	96692429	173812
Mv	chr1	22000001	23000000	0.006675268998902929	151317	550519	82471433	85358
Mv	chr1	23000001	24000000	0.0074483039971489735	143345	540641	72585786	306116
Mv	chr1	24000001	25000000	0.005893067234113987	205153	654222	111015533	143448
Mv	chr1	25000001	26000000	0.00558685056781878	197251	601305	107628617	114272
Mv	chr1	26000001	27000000	0.005992600320659869	196487	630410	105198072	223898
Mv	chr1	27000001	28000000	0.006674448760356425	186105	676105	101297504	110062
Mv	chr1	28000001	29000000	0.006439641061181745	199788	692092	107473692	173862
Mv	chr1	29000001	30000000	0.006546489373814027	124023	441888	67499995	77004
Pa	chr1	1	1000000	0.0016396269816223172	209175	3157155	1925532475	400032
Pa	chr1	1000001	2000000	0.002171415313388836	156473	3092167	1424032971	435660
Pa	chr1	2000001	3000000	0.003297411533834677	139186	4163801	1262748358	413568
Pa	chr1	3000001	4000000	0.0033596579618887976	170860	5174136	1540078204	589432
Pa	chr1	4000001	5000000	0.003016536117660774	164908	4443933	1473190715	673338
Pa	chr1	5000001	6000000	0.004217458758640252	159538	6033109	1430508120	616668
Pa	chr1	6000001	7000000	0.0044514921384556354	167289	6569512	1475799978	838990
Pa	chr1	7000001	8000000	0.0061112832486865006	135963	7218450	1181167638	841842
Pa	chr1	8000001	9000000	0.005444178686847298	141233	6797118	1248511188	684154
Pa	chr1	9000001	10000000	0.004956307511977239	166456	7383594	1489736862	658644
Pa	chr1	10000001	11000000	0.005456207090839333	174231	8442142	1547254688	811558
Pa	chr1	11000001	12000000	0.005013835978847545	175495	7981984	1591991448	528390
Pa	chr1	12000001	13000000	0.0040291668214947245	205503	7535536	1870246712	568070
Pa	chr1	13000001	14000000	0.002408160543243193	185417	4057008	1684691667	527708
Pa	chr1	14000001	15000000	0.0032606522517154173	110818	3241156	994020751	419814
Pa	chr1	15000001	16000000	0.0034278739235543633	155350	4791870	1397913140	550700
Pa	chr1	16000001	17000000	0.0028453386796574525	187456	4802307	1687780451	654674
Pa	chr1	17000001	18000000	0.002772112706042144	200845	5063727	1826667072	555298
Pa	chr1	18000001	19000000	0.0023088973879670017	204580	4280135	1853757132	624624
Pa	chr1	19000001	20000000	0.002718867983491857	211108	5210368	1916374032	619000
Pa	chr1	20000001	21000000	0.0037255989448069012	202601	6857802	1840724700	583570
Pa	chr1	21000001	22000000	0.004200856062831101	180115	6836415	1627386156	608982
Pa	chr1	22000001	23000000	0.0034642798253377736	151340	4729696	1365275393	519998
Pa	chr1	23000001	24000000	0.002867752787275722	143400	3743573	1305402968	389880
Pa	chr1	24000001	25000000	0.0023176341662642535	205153	4320753	1864294660	584162
Pa	chr1	25000001	26000000	0.0022474318655328774	197381	4033461	1794697789	556720
Pa	chr1	26000001	27000000	0.0026209265071256028	197577	4716958	1799729213	535336
Pa	chr1	27000001	28000000	0.0013322661760650572	186139	2271172	1704743422	425010
Pa	chr1	28000001	29000000	0.0027245055189756484	199795	4996019	1833734219	426312
Pa	chr1	29000001	30000000	0.00415690299267332	124029	4686608	1127427801	355160
Pi	chr1	1	1000000	0.001069367960570601	209175	1948446	1822053841	333448
Pi	chr1	1000001	2000000	0.001655614422762346	156473	2240727	1353411138	326650
Pi	chr1	2000001	3000000	0.0011203520910158706	139186	1348766	1203876898	289184
Pi	chr1	3000001	4000000	0.0015773913526116268	170860	2315072	1467658610	452596
Pi	chr1	4000001	5000000	0.0016403314304367508	164908	2327489	1418913859	403642
Pi	chr1	5000001	6000000	0.0018472338838543866	159538	2545551	1378033947	347078
Pi	chr1	6000001	7000000	0.0024258847425072654	167289	3484934	1436562067	428336
Pi	chr1	7000001	8000000	0.0028556633610003295	135963	3300556	1155793097	456176
Pi	chr1	8000001	9000000	0.003755239822284157	141233	4471914	1190846447	550184
Pi	chr1	9000001	10000000	0.004325890084074395	166456	6173945	1427208015	459850
Pi	chr1	10000001	11000000	0.005028193306801097	174231	7460755	1483784442	588814
Pi	chr1	11000001	12000000	0.0038824164883549312	175495	5891573	1517501540	368570
Pi	chr1	12000001	13000000	0.0022242839457958653	205503	3977399	1788170529	340136
Pi	chr1	13000001	14000000	0.0020915581279600977	185417	3352871	1603049399	390672
Pi	chr1	14000001	15000000	0.0029994629424402093	110818	2843080	947863019	317966
Pi	chr1	15000001	16000000	0.0024714435560441975	155350	3299579	1335081674	391680
Pi	chr1	16000001	17000000	0.00167190725391503	187456	2703857	1617229062	423156
Pi	chr1	17000001	18000000	0.0019861865639234093	200845	3449388	1736688820	421470
Pi	chr1	18000001	19000000	0.0027231096992007113	204580	4791568	1759594188	507712
Pi	chr1	19000001	20000000	0.0025661458004605066	211108	4645714	1810385832	577880
Pi	chr1	20000001	21000000	0.0035409986392671124	202601	6147545	1736104875	562304
Pi	chr1	21000001	22000000	0.0035833097417524427	180115	5592072	1560588507	358396
Pi	chr1	22000001	23000000	0.0041394927260740965	151340	5362496	1295447620	428296
Pi	chr1	23000001	24000000	0.0015820502238101698	143400	1967230	1243468741	273086
Pi	chr1	24000001	25000000	0.0020359118348040003	205153	3606337	1771362069	456220
Pi	chr1	25000001	26000000	0.0014505072436281781	197381	2476419	1707277927	411728
Pi	chr1	26000001	27000000	0.0012408183201512422	197577	2122685	1710713781	403532
Pi	chr1	27000001	28000000	0.0008462077979141138	186139	1371052	1620230874	304222
Pi	chr1	28000001	29000000	0.0014417619774697121	199795	2509946	1740887913	312032
Pi	chr1	29000001	30000000	0.0026947288068563694	124029	2875964	1067255448	318430
Po	chr1	1	1000000	0.005524562971767231	208611	549065	99386142	193084
Po	chr1	1000001	2000000	0.005313892458076197	155964	388732	73153908	198728
Po	chr1	2000001	3000000	0.0059981862036069065	136954	398233	66392237	131430
Po	chr1	3000001	4000000	0.005578705363409745	170680	459917	82441529	93238
Po	chr1	4000001	5000000	0.006426762489537531	164858	505251	78616722	121108
Po	chr1	5000001	6000000	0.005788342413024273	159502	440303	76067200	116304
Po	chr1	6000001	7000000	0.007541281583371198	166329	577618	76594143	273738
Po	chr1	7000001	8000000	0.007099825061851966	135947	461319	64976108	92568
Po	chr1	8000001	9000000	0.0062013831479369	140965	416110	67099547	119562
Po	chr1	9000001	10000000	0.006395037658341931	164510	497394	77778119	210290
Po	chr1	10000001	11000000	0.005713101353611817	173988	475322	83198594	139220
Po	chr1	11000001	12000000	0.004406030727468837	175101	351726	79828313	339494
Po	chr1	12000001	13000000	0.007340471583945189	205019	681567	92850574	361412
Po	chr1	13000001	14000000	0.0061585336402177815	185249	537815	87328418	203748
Po	chr1	14000001	15000000	0.006295441467527874	110816	340532	54091838	33300
Po	chr1	15000001	16000000	0.005954054330366669	153947	433877	72870850	183732
Po	chr1	16000001	17000000	0.0056989407764356055	186963	512833	89987424	133832
Po	chr1	17000001	18000000	0.005510723844924595	200815	541818	98320659	46546
Po	chr1	18000001	19000000	0.00551586507335507	204367	529894	96067252	221304
Po	chr1	19000001	20000000	0.006710389355955914	209568	662668	98752541	254694
Po	chr1	20000001	21000000	0.006242998155135801	202412	604854	96885180	146536
Po	chr1	21000001	22000000	0.005935065840012687	179679	509090	85776639	147114
Po	chr1	22000001	23000000	0.005658799554865399	151180	408963	72270275	120082
Po	chr1	23000001	24000000	0.006012962805492449	143400	399525	66443950	186540
Po	chr1	24000001	25000000	0.005208861665907591	205107	511490	98196119	153874
Po	chr1	25000001	26000000	0.004896401300764305	197355	469295	95844881	79766
Po	chr1	26000001	27000000	0.005415943225441824	197499	504899	93224574	218076
Po	chr1	27000001	28000000	0.0053806715323519464	186127	482633	89697540	96544
Po	chr1	28000001	29000000	0.005731413307391184	199753	538340	93927967	216834
Po	chr1	29000001	30000000	0.005926707382030072	124029	355805	60034177	60694
Scandinavia	chr1	1	1000000	0.0007830899378793655	206794	24360	31107538	89642
Scandinavia	chr1	1000001	2000000	0.0005810231732592729	155479	13661	23511971	40244
Scandinavia	chr1	2000001	3000000	0.0005377009959551594	136947	11036	20524418	78032
Scandinavia	chr1	3000001	4000000	0.0008648068838877992	169108	22136	25596466	54988
Scandinavia	chr1	4000001	5000000	0.0009233981303076973	160550	21996	23820711	141042
Scandinavia	chr1	5000001	6000000	0.000823859833362533	151136	17780	21581341	293130
Scandinavia	chr1	6000001	7000000	0.0014036333128972928	163702	33669	23987034	154470
Scandinavia	chr1	7000001	8000000	0.0011292051842992095	131974	22124	19592542	122026
Scandinavia	chr1	8000001	9000000	0.002347109893573992	135289	44711	19049385	250328
Scandinavia	chr1	9000001	10000000	0.0013735007603043012	165420	34275	24954482	46484
Scandinavia	chr1	10000001	11000000	0.0011955796862542158	170888	30436	25457107	119848
Scandinavia	chr1	11000001	12000000	0.0017700988686579265	174456	46568	26308135	48240
Scandinavia	chr1	12000001	13000000	0.001770504718916701	201869	53934	30462500	101638
Scandinavia	chr1	13000001	14000000	0.0016600464608073865	184865	46334	27911267	38404
Scandinavia	chr1	14000001	15000000	0.0020827701075001033	108809	33135	15909101	97522
